,ins_74901673,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_217,10,Terminated,673795,673797,m_2637,1,1.1,13,16,0.02,0.02.1
247,ins_329942768,M1,j_2014,1,Terminated,372602,372615,m_3412,1,1,91.0,151.0,0.05,0.05
248,ins_1158931216,M1,j_2014,1,Terminated,372603,372618,m_2522,1,1,81.0,123.0,0.05,0.05
249,ins_248610640,M1,j_2014,1,Terminated,372603,372619,m_3220,1,1,75.0,99.0,0.05,0.05
250,ins_4568446,M1,j_2014,1,Terminated,372602,372616,m_3187,1,1,89.0,107.0,0.05,0.05
251,ins_1349025017,M1,j_2014,1,Terminated,372603,372619,m_2190,1,1,71.0,109.0,0.04,0.05
252,ins_257567019,M1,j_2014,1,Terminated,372602,372615,m_2509,1,1,92.0,128.0,0.05,0.05
253,ins_1013934142,M1,j_2014,1,Terminated,372602,372616,m_3461,1,1,88.0,129.0,0.05,0.05
254,ins_996208179,M1,j_2014,1,Terminated,372602,372616,m_696,1,1,87.0,119.0,0.05,0.05
255,ins_1095276283,M1,j_2014,1,Terminated,372602,372615,m_923,1,1,91.0,145.0,0.05,0.05
256,ins_1010970214,M1,j_2014,1,Terminated,372602,372615,m_309,1,1,93.0,133.0,0.05,0.05
257,ins_1176648584,M1,j_2014,1,Terminated,372602,372614,m_963,1,1,102.0,158.0,0.05,0.05
258,ins_996207722,M1,j_2014,1,Terminated,372602,372616,m_2350,1,1,91.0,136.0,0.05,0.05
259,ins_4568101,M1,j_2014,1,Terminated,372602,372616,m_1418,1,1,91.0,127.0,0.05,0.05
260,ins_167264715,M1,j_2014,1,Terminated,372602,372614,m_2240,1,1,94.0,162.0,0.05,0.05
261,ins_675382522,M1,j_2014,1,Terminated,372602,372614,m_445,1,1,100.0,119.0,0.05,0.05
262,ins_1349024220,M1,j_2014,1,Terminated,372604,372619,m_58,1,1,80.0,117.0,0.05,0.05
263,ins_932604862,M1,j_2014,1,Terminated,372602,372614,m_3214,1,1,97.0,144.0,0.05,0.05
264,ins_85901756,M1,j_2014,1,Terminated,372602,372612,m_539,1,1,107.0,149.0,0.05,0.05
265,ins_248610728,M1,j_2014,1,Terminated,372603,372617,m_303,1,1,83.0,97.0,0.05,0.05
266,ins_1176648902,M1,j_2014,1,Terminated,372602,372612,m_212,1,1,108.0,136.0,0.05,0.05
267,ins_996207997,M1,j_2014,1,Terminated,372608,372640,m_813,1,1,88.0,185.0,0.04,0.05
268,ins_1258031405,M1,j_2014,1,Terminated,372602,372613,m_3782,1,1,100.0,137.0,0.05,0.05
269,ins_1158931374,M1,j_2014,1,Terminated,372603,372616,m_2881,1,1,88.0,124.0,0.05,0.05
270,ins_85902069,M1,j_2014,1,Terminated,372602,372612,m_1776,1,1,100.0,140.0,0.05,0.05
271,ins_766979924,M1,j_2014,1,Terminated,372602,372616,m_3145,1,1,90.0,123.0,0.05,0.05
272,ins_330247594,M1,j_2014,1,Terminated,372603,372619,m_2802,1,1,75.0,117.0,0.05,0.05
273,ins_929638196,M1,j_2014,1,Terminated,372602,372613,m_3329,1,1,100.0,159.0,0.05,0.05
274,ins_1013934054,M1,j_2014,1,Terminated,372602,372614,m_1633,1,1,97.0,133.0,0.05,0.05
275,ins_1158931600,M1,j_2014,1,Terminated,372602,372613,m_3610,1,1,104.0,149.0,0.05,0.05
276,ins_411298066,M1,j_2014,1,Terminated,372602,372612,m_3795,1,1,102.0,151.0,0.05,0.05
277,ins_1010970540,M1,j_2014,1,Terminated,372602,372613,m_2979,1,1,101.0,151.0,0.05,0.05
278,ins_646069169,M1,j_2014,1,Terminated,372602,372613,m_319,1,1,103.0,150.0,0.05,0.05
279,ins_685635189,M1,j_2014,1,Terminated,372604,372619,m_3650,1,1,83.0,101.0,0.05,0.05
280,ins_1339393632,M1,j_2014,1,Terminated,372602,372615,m_2819,1,1,91.0,104.0,0.05,0.05
281,ins_1010970389,M1,j_2014,1,Terminated,372603,372616,m_313,1,1,89.0,144.0,0.05,0.05
282,ins_1339328996,M1,j_2014,1,Terminated,372602,372615,m_1036,1,1,90.0,149.0,0.05,0.05
283,ins_248610883,M1,j_2014,1,Terminated,372602,372614,m_2022,1,1,102.0,149.0,0.05,0.05
284,ins_1010970137,M1,j_2014,1,Terminated,372602,372617,m_2098,1,1,80.0,108.0,0.05,0.05
285,ins_1092322030,M1,j_2014,1,Terminated,372602,372614,m_3212,1,1,94.0,131.0,0.05,0.05
286,ins_685635347,M1,j_2014,1,Terminated,372603,372617,m_2583,1,1,81.0,116.0,0.05,0.05
287,ins_833551125,M1,j_2014,1,Terminated,372603,372617,m_1078,1,1,84.0,117.0,0.05,0.05
288,ins_248611789,M1,j_2014,1,Terminated,372603,372618,m_86,1,1,81.0,120.0,0.05,0.05
289,ins_411602595,M1,j_2014,1,Terminated,372602,372616,m_1482,1,1,90.0,123.0,0.05,0.05
290,ins_688680416,M1,j_2014,1,Terminated,372602,372623,m_1274,1,1,61.0,107.0,0.05,0.05
291,ins_807222553,R2_1,j_2014,1,Terminated,372697,372702,m_798,1,1,46.0,104.0,0.03,0.03
292,ins_411298369,M1,j_2014,1,Terminated,372602,372614,m_2460,1,1,98.0,114.0,0.05,0.05
293,ins_411297996,M1,j_2014,1,Terminated,372602,372615,m_472,1,1,88.0,112.0,0.05,0.05
294,ins_1349023568,M1,j_2014,1,Terminated,372602,372615,m_2805,1,1,91.0,134.0,0.05,0.05
295,ins_1336359988,M1,j_2014,1,Terminated,372602,372614,m_579,1,1,93.0,147.0,0.05,0.05
296,ins_1339328712,M1,j_2014,1,Terminated,372601,372614,m_3139,1,1,94.0,125.0,0.05,0.05
297,ins_1176712029,M1,j_2014,1,Terminated,372603,372615,m_1821,1,1,94.0,134.0,0.05,0.05
298,ins_1204219427,M1,j_2014,1,Terminated,372602,372612,m_1743,1,1,107.0,165.0,0.05,0.05
299,ins_646006084,M1,j_2014,1,Terminated,372603,372619,m_2691,1,1,73.0,126.0,0.04,0.05
300,ins_248611869,M1,j_2014,1,Terminated,372602,372615,m_2396,1,1,94.0,149.0,0.05,0.05
301,ins_1095345255,M1,j_2014,1,Terminated,372602,372613,m_1446,1,1,101.0,136.0,0.05,0.05
302,ins_1204219014,M1,j_2014,1,Terminated,372602,372615,m_2426,1,1,93.0,130.0,0.05,0.05
303,ins_1014005239,M1,j_2014,1,Terminated,372603,372616,m_3105,1,1,90.0,142.0,0.05,0.05
304,ins_675380103,M1,j_2014,1,Terminated,372602,372614,m_3825,1,1,93.0,162.0,0.05,0.05
305,ins_1339328851,M1,j_2014,1,Terminated,372601,372612,m_3970,1,1,100.0,151.0,0.05,0.05
306,ins_688680051,M1,j_2014,1,Terminated,372602,372614,m_1935,1,1,91.0,133.0,0.05,0.05
307,ins_646006779,M1,j_2014,1,Terminated,372603,372616,m_3083,1,1,90.0,114.0,0.04,0.05
308,ins_932677419,M1,j_2014,1,Terminated,372602,372614,m_35,1,1,94.0,138.0,0.05,0.05
309,ins_1095276352,M1,j_2014,1,Terminated,372603,372616,m_1673,1,1,91.0,132.0,0.05,0.05
310,ins_564677353,M1,j_2014,1,Terminated,372603,372616,m_3464,1,1,89.0,136.0,0.05,0.05
311,ins_646069018,M1,j_2014,1,Terminated,372603,372617,m_767,1,1,89.0,115.0,0.05,0.05
312,ins_1122873295,M1,j_2014,1,Terminated,372602,372613,m_3744,1,1,103.0,141.0,0.05,0.05
313,ins_1010970613,M1,j_2014,1,Terminated,372602,372612,m_92,1,1,108.0,140.0,0.05,0.05
314,ins_1176648668,M1,j_2014,1,Terminated,372603,372616,m_76,1,1,89.0,111.0,0.05,0.05
315,ins_685636157,M1,j_2014,1,Terminated,372603,372614,m_2659,1,1,99.0,115.0,0.04,0.05
316,ins_411298771,M1,j_2014,1,Terminated,372603,372616,m_928,1,1,91.0,143.0,0.05,0.05
317,ins_932676983,M1,j_2014,1,Terminated,372602,372613,m_1608,1,1,106.0,151.0,0.04,0.05
318,ins_1122873077,M1,j_2014,1,Terminated,372602,372616,m_373,1,1,84.0,129.0,0.05,0.05
319,ins_329943235,M1,j_2014,1,Terminated,372603,372616,m_2474,1,1,88.0,118.0,0.05,0.05
320,ins_411298611,M1,j_2014,1,Terminated,372603,372618,m_1606,1,1,82.0,134.0,0.05,0.05
321,ins_1122873512,M1,j_2014,1,Terminated,372602,372614,m_3326,1,1,101.0,151.0,0.05,0.05
322,ins_1258031558,M1,j_2014,1,Terminated,372603,372617,m_1742,1,1,83.0,97.0,0.05,0.05
323,ins_79457594,M1,j_2014,1,Terminated,372602,372614,m_57,1,1,99.0,146.0,0.05,0.05
324,ins_914884116,M1,j_2014,1,Terminated,372603,372618,m_2933,1,1,81.0,103.0,0.05,0.05
325,ins_766979389,M1,j_2014,1,Terminated,372603,372617,m_3585,1,1,83.0,100.0,0.05,0.05
326,ins_1077555162,M1,j_2014,1,Terminated,372603,372615,m_3784,1,1,95.0,132.0,0.05,0.05
327,ins_688679830,M1,j_2014,1,Terminated,372602,372616,m_2046,1,1,87.0,126.0,0.05,0.05
328,ins_996208361,M1,j_2014,1,Terminated,372602,372613,m_3801,1,1,99.0,134.0,0.05,0.05
329,ins_727052695,M1,j_2014,1,Terminated,372602,372615,m_3172,1,1,91.0,125.0,0.05,0.05
330,ins_1013933969,M1,j_2014,1,Terminated,372603,372618,m_352,1,1,80.0,116.0,0.05,0.05
331,ins_257567901,M1,j_2014,1,Terminated,372602,372615,m_3971,1,1,90.0,109.0,0.04,0.05
332,ins_932604342,M1,j_2014,1,Terminated,372603,372618,m_1805,1,1,81.0,113.0,0.05,0.05
333,ins_851343446,M1,j_2014,1,Terminated,372602,372614,m_3184,1,1,99.0,146.0,0.05,0.05
334,ins_646006346,M1,j_2014,1,Terminated,372603,372617,m_2713,1,1,82.0,110.0,0.05,0.05
335,ins_727050120,M1,j_2014,1,Terminated,372603,372618,m_164,1,1,79.0,117.0,0.05,0.05
336,ins_675379279,M1,j_2014,1,Terminated,372602,372615,m_1940,1,1,88.0,138.0,0.05,0.05
337,ins_848304406,M1,j_2014,1,Terminated,372603,372617,m_3341,1,1,83.0,114.0,0.05,0.05
338,ins_675380970,M1,j_2014,1,Terminated,372603,372617,m_1536,1,1,86.0,131.0,0.05,0.05
339,ins_1176648254,M1,j_2014,1,Terminated,372602,372615,m_1932,1,1,94.0,142.0,0.05,0.05
340,ins_411602519,M1,j_2014,1,Terminated,372602,372615,m_1655,1,1,96.0,154.0,0.05,0.05
341,ins_932605307,M1,j_2014,1,Terminated,372602,372615,m_2160,1,1,89.0,127.0,0.05,0.05
342,ins_564677813,M1,j_2014,1,Terminated,372602,372614,m_879,1,1,99.0,167.0,0.05,0.05
343,ins_329942039,M1,j_2014,1,Terminated,372602,372615,m_2164,1,1,94.0,143.0,0.05,0.05
344,ins_79327639,M1,j_2014,1,Terminated,372603,372621,m_2129,1,1,68.0,101.0,0.05,0.05
345,ins_727044495,M1,j_2014,1,Terminated,372603,372622,m_2360,1,1,65.0,118.0,0.05,0.05
346,ins_770023735,M1,j_2014,1,Terminated,372603,372615,m_748,1,1,96.0,155.0,0.05,0.05
347,ins_1339393545,M1,j_2014,1,Terminated,372603,372615,m_282,1,1,95.0,146.0,0.05,0.05
348,ins_848296329,M1,j_2014,1,Terminated,372602,372616,m_731,1,1,86.0,127.0,0.05,0.05
349,ins_1173698278,M1,j_2014,1,Terminated,372603,372615,m_2957,1,1,93.0,127.0,0.05,0.05
350,ins_1158931139,M1,j_2014,1,Terminated,372602,372616,m_684,1,1,85.0,300.0,0.05,0.05
351,ins_1092322548,M1,j_2014,1,Terminated,372603,372615,m_1253,1,1,92.0,114.0,0.05,0.05
352,ins_1095276504,M1,j_2014,1,Terminated,372603,372615,m_2432,1,1,94.0,128.0,0.05,0.05
353,ins_833550187,M1,j_2014,1,Terminated,372602,372615,m_1821,1,1,92.0,119.0,0.05,0.05
354,ins_646069872,M1,j_2014,1,Terminated,372603,372616,m_1368,1,1,91.0,130.0,0.05,0.05
355,ins_1339392794,M1,j_2014,1,Terminated,372602,372617,m_1170,1,1,81.0,123.0,0.05,0.05
356,ins_1092321945,M1,j_2014,1,Terminated,372602,372616,m_3939,1,1,85.0,106.0,0.05,0.05
357,ins_1095345512,M1,j_2014,1,Terminated,372603,372614,m_1768,1,1,95.0,117.0,0.05,0.05
358,ins_1095275966,M1,j_2014,1,Terminated,372602,372616,m_2930,1,1,87.0,153.0,0.05,0.05
359,ins_1158931447,M1,j_2014,1,Terminated,372603,372620,m_736,1,1,71.0,105.0,0.05,0.05
360,ins_770023819,M1,j_2014,1,Terminated,372602,372615,m_3381,1,1,93.0,114.0,0.05,0.05
361,ins_766978741,M1,j_2014,1,Terminated,372602,372613,m_1926,1,1,94.0,126.0,0.05,0.05
362,ins_685636072,M1,j_2014,1,Terminated,372602,372612,m_1401,1,1,111.0,156.0,0.05,0.05
363,ins_1339393158,M1,j_2014,1,Terminated,372603,372615,m_1576,1,1,96.0,122.0,0.05,0.05
364,ins_1257960904,M1,j_2014,1,Terminated,372603,372618,m_765,1,1,78.0,124.0,0.05,0.05
365,ins_329943087,M1,j_2014,1,Terminated,372603,372615,m_3665,1,1,92.0,149.0,0.05,0.05
366,ins_851343365,M1,j_2014,1,Terminated,372602,372615,m_2486,1,1,89.0,152.0,0.05,0.05
367,ins_914884448,M1,j_2014,1,Terminated,372602,372614,m_3374,1,1,99.0,134.0,0.05,0.05
368,ins_4567956,M1,j_2014,1,Terminated,372603,372616,m_2305,1,1,91.0,137.0,0.05,0.05
369,ins_770023384,M1,j_2014,1,Terminated,372602,372614,m_1425,1,1,96.0,149.0,0.05,0.05
370,ins_4568354,M1,j_2014,1,Terminated,372603,372621,m_178,1,1,69.0,112.0,0.05,0.06
371,ins_85902157,M1,j_2014,1,Terminated,372602,372614,m_3800,1,1,94.0,148.0,0.05,0.05
372,ins_564677500,M1,j_2014,1,Terminated,372602,372614,m_3266,1,1,94.0,116.0,0.05,0.05
373,ins_1339329645,M1,j_2014,1,Terminated,372602,372617,m_3693,1,1,83.0,119.0,0.05,0.05
374,ins_1077554517,M1,j_2014,1,Terminated,372602,372612,m_1759,1,1,108.0,153.0,0.05,0.05
375,ins_932677898,M1,j_2014,1,Terminated,372603,372619,m_826,1,1,73.0,106.0,0.05,0.05
376,ins_1176719528,M1,j_2014,1,Terminated,372603,372616,m_1279,1,1,90.0,115.0,0.05,0.05
377,ins_1010970471,M1,j_2014,1,Terminated,372602,372612,m_1607,1,1,109.0,160.0,0.05,0.05
378,ins_329943160,M1,j_2014,1,Terminated,372602,372614,m_457,1,1,96.0,145.0,0.05,0.05
379,ins_1095276427,M1,j_2014,1,Terminated,372603,372615,m_3364,1,1,93.0,142.0,0.05,0.05
380,ins_1122873365,M1,j_2014,1,Terminated,372602,372615,m_254,1,1,90.0,118.0,0.04,0.05
381,ins_1095345430,M1,j_2014,1,Terminated,372602,372614,m_3163,1,1,95.0,129.0,0.05,0.05
382,ins_932604934,M1,j_2014,1,Terminated,372603,372617,m_644,1,1,89.0,118.0,0.05,0.05
383,ins_851343591,M1,j_2014,1,Terminated,372603,372618,m_1308,1,1,78.0,103.0,0.05,0.05
384,ins_1092321712,M1,j_2014,1,Terminated,372602,372615,m_3717,1,1,94.0,152.0,0.05,0.05
385,ins_1339393461,M1,j_2014,1,Terminated,372602,372613,m_40,1,1,100.0,151.0,0.05,0.05
386,ins_1258024270,M1,j_2014,1,Terminated,372602,372616,m_3640,1,1,89.0,127.0,0.05,0.05
387,ins_688680495,M1,j_2014,1,Terminated,372602,372612,m_2649,1,1,108.0,175.0,0.05,0.05
388,ins_1336359908,M1,j_2014,1,Terminated,372602,372613,m_2592,1,1,98.0,137.0,0.05,0.05
389,ins_1339328585,M1,j_2014,1,Terminated,372601,372613,m_2575,1,1,94.0,153.0,0.05,0.05
390,ins_848296247,M1,j_2014,1,Terminated,372602,372615,m_2437,1,1,92.0,136.0,0.05,0.05
391,ins_79303922,M1,j_2014,1,Terminated,372602,372613,m_1553,1,1,99.0,124.0,0.05,0.05
392,ins_79335510,M1,j_2014,1,Terminated,372603,372616,m_3565,1,1,87.0,137.0,0.05,0.05
393,ins_85901587,M1,j_2014,1,Terminated,372602,372613,m_2595,1,1,100.0,132.0,0.05,0.05
394,ins_770023546,M1,j_2014,1,Terminated,372602,372615,m_2128,1,1,94.0,134.0,0.05,0.05
395,ins_1339392732,M1,j_2014,1,Terminated,372602,372616,m_3852,1,1,89.0,128.0,0.05,0.05
396,ins_1095345775,M1,j_2014,1,Terminated,372602,372615,m_630,1,1,92.0,127.0,0.04,0.05
397,ins_492639867,M1,j_2014,1,Terminated,372602,372613,m_2535,1,1,96.0,144.0,0.05,0.05
398,ins_833550868,M1,j_2014,1,Terminated,372602,372615,m_2625,1,1,89.0,133.0,0.05,0.05
399,ins_1204219359,M1,j_2014,1,Terminated,372602,372614,m_2613,1,1,100.0,157.0,0.05,0.05
400,ins_685635269,M1,j_2014,1,Terminated,372603,372615,m_3618,1,1,93.0,145.0,0.05,0.05
401,ins_4568031,M1,j_2014,1,Terminated,372603,372617,m_1954,1,1,82.0,133.0,0.05,0.05
402,ins_688679981,M1,j_2014,1,Terminated,372602,372613,m_2662,1,1,101.0,134.0,0.04,0.05
403,ins_1092322618,M1,j_2014,1,Terminated,372603,372615,m_874,1,1,101.0,135.0,0.05,0.05
404,ins_1095345870,M1,j_2014,1,Terminated,372603,372617,m_3300,1,1,88.0,125.0,0.05,0.05
405,ins_492639941,M1,j_2014,1,Terminated,372602,372613,m_587,1,1,105.0,157.0,0.05,0.05
406,ins_914883811,M1,j_2014,1,Terminated,372602,372614,m_662,1,1,103.0,159.0,0.05,0.05
407,ins_1204219221,M1,j_2014,1,Terminated,372602,372616,m_1756,1,1,86.0,107.0,0.05,0.05
408,ins_996207634,M1,j_2014,1,Terminated,372602,372616,m_296,1,1,90.0,125.0,0.05,0.05
409,ins_688610826,M1,j_2014,1,Terminated,372603,372617,m_1612,1,1,84.0,128.0,0.05,0.05
410,ins_1077554962,M1,j_2014,1,Terminated,372603,372618,m_2453,1,1,81.0,132.0,0.05,0.05
411,ins_1336367618,M1,j_2014,1,Terminated,372602,372614,m_2253,1,1,93.0,142.0,0.05,0.05
412,ins_685635430,M1,j_2014,1,Terminated,372602,372613,m_548,1,1,99.0,120.0,0.05,0.05
413,ins_1122873151,M1,j_2014,1,Terminated,372602,372618,m_1192,1,1,75.0,103.0,0.04,0.05
414,ins_411298689,M1,j_2014,1,Terminated,372602,372612,m_2050,1,1,107.0,144.0,0.05,0.05
415,ins_1010970061,M1,j_2014,1,Terminated,372603,372616,m_734,1,1,88.0,124.0,0.04,0.05
416,ins_646006568,M1,j_2014,1,Terminated,372602,372614,m_1574,1,1,100.0,130.0,0.04,0.05
417,ins_1257960272,M1,j_2014,1,Terminated,372601,372613,m_1592,1,1,90.0,160.0,0.05,0.05
418,ins_1122873224,M1,j_2014,1,Terminated,372603,372616,m_2013,1,1,85.0,113.0,0.05,0.05
419,ins_408670794,M1,j_2014,1,Terminated,372602,372622,m_1929,1,1,95.0,143.0,0.05,0.05
420,ins_492639381,M1,j_2014,1,Terminated,372602,372615,m_3647,1,1,95.0,145.0,0.05,0.05
421,ins_848296080,M1,j_2014,1,Terminated,372603,372616,m_3154,1,1,89.0,117.0,0.05,0.05
422,ins_167264560,M1,j_2014,1,Terminated,372602,372617,m_3472,1,1,78.0,105.0,0.04,0.05
423,ins_167264638,M1,j_2014,1,Terminated,372602,372613,m_691,1,1,100.0,139.0,0.05,0.05
424,ins_167264476,M1,j_2014,1,Terminated,372602,372616,m_3185,1,1,92.0,123.0,0.05,0.05
425,ins_833550950,M1,j_2014,1,Terminated,372603,372618,m_896,1,1,81.0,114.0,0.05,0.05
426,ins_85901835,M1,j_2014,1,Terminated,372603,372615,m_327,1,1,95.0,155.0,0.05,0.05
427,ins_770023301,M1,j_2014,1,Terminated,372602,372611,m_3841,1,1,107.0,145.0,0.05,0.05
428,ins_257564539,M1,j_2014,1,Terminated,372603,372618,m_1578,1,1,83.0,114.0,0.05,0.05
429,ins_914884194,M1,j_2014,1,Terminated,372602,372615,m_1989,1,1,95.0,161.0,0.05,0.05
430,ins_685635087,M1,j_2014,1,Terminated,372602,372616,m_1988,1,1,92.0,147.0,0.05,0.05
431,ins_411602825,M1,j_2014,1,Terminated,372603,372620,m_274,1,1,72.0,102.0,0.05,0.05
432,ins_1122873002,M1,j_2014,1,Terminated,372604,372622,m_3090,1,1,67.0,105.0,0.05,0.05
433,ins_408671035,M1,j_2014,1,Terminated,372602,372621,m_3113,1,1,92.0,140.0,0.05,0.05
434,ins_257562963,M1,j_2014,1,Terminated,372603,372615,m_2477,1,1,93.0,138.0,0.05,0.05
435,ins_1095345338,M1,j_2014,1,Terminated,372603,372618,m_1972,1,1,84.0,122.0,0.05,0.05
436,ins_851343841,M1,j_2014,1,Terminated,372602,372613,m_1859,1,1,100.0,119.0,0.05,0.05
437,ins_932605080,M1,j_2014,1,Terminated,372602,372615,m_2086,1,1,93.0,134.0,0.05,0.05
438,ins_330247522,M1,j_2014,1,Terminated,372603,372617,m_2190,1,1,86.0,116.0,0.05,0.05
439,ins_914884275,M1,j_2014,1,Terminated,372603,372617,m_1819,1,1,87.0,119.0,0.05,0.05
440,ins_1158931297,M1,j_2014,1,Terminated,372603,372619,m_420,1,1,76.0,108.0,0.04,0.05
441,ins_932605000,M1,j_2014,1,Terminated,372602,372613,m_2871,1,1,101.0,151.0,0.05,0.05
442,ins_833550096,M1,j_2014,1,Terminated,372602,372613,m_2706,1,1,96.0,138.0,0.05,0.05
443,ins_675391573,M1,j_2014,1,Terminated,372603,372619,m_613,1,1,76.0,116.0,0.05,0.05
444,ins_1173697897,M1,j_2014,1,Terminated,372602,372613,m_3355,1,1,100.0,136.0,0.05,0.05
445,ins_85901994,M1,j_2014,1,Terminated,372603,372619,m_1681,1,1,79.0,105.0,0.04,0.05
446,ins_688679661,M1,j_2014,1,Terminated,372603,372618,m_3949,1,1,83.0,125.0,0.05,0.05
447,ins_1176648340,M1,j_2014,1,Terminated,372603,372615,m_3389,1,1,92.0,117.0,0.04,0.05
448,ins_851342625,M1,j_2014,1,Terminated,372602,372614,m_2147,1,1,95.0,153.0,0.05,0.05
449,ins_1092322187,M1,j_2014,1,Terminated,372602,372614,m_1960,1,1,99.0,166.0,0.05,0.05
450,ins_1204219153,M1,j_2014,1,Terminated,372602,372615,m_2647,1,1,89.0,125.0,0.05,0.05
451,ins_1204218630,M1,j_2014,1,Terminated,372602,372612,m_2002,1,1,109.0,150.0,0.05,0.05
452,ins_257557974,M1,j_2014,1,Terminated,372603,372617,m_49,1,1,82.0,110.0,0.04,0.05
453,ins_932678005,M1,j_2014,1,Terminated,372602,372614,m_1270,1,1,98.0,133.0,0.05,0.05
454,ins_1077555230,M1,j_2014,1,Terminated,372602,372613,m_3369,1,1,103.0,120.0,0.05,0.05
455,ins_1095276043,M1,j_2014,1,Terminated,372602,372616,m_3111,1,1,90.0,129.0,0.05,0.05
456,ins_1158932035,M1,j_2014,1,Terminated,372602,372613,m_172,1,1,101.0,140.0,0.05,0.05
457,ins_770024316,M1,j_2014,1,Terminated,372602,372622,m_1470,1,1,97.0,146.0,0.05,0.05
458,ins_727056141,M1,j_2014,1,Terminated,372603,372617,m_2074,1,1,86.0,124.0,0.05,0.05
459,ins_492639709,M1,j_2014,1,Terminated,372602,372615,m_2597,1,1,90.0,129.0,0.05,0.05
460,ins_411298528,M1,j_2014,1,Terminated,372602,372615,m_3876,1,1,94.0,152.0,0.05,0.05
461,ins_646069098,M1,j_2014,1,Terminated,372603,372616,m_1844,1,1,92.0,125.0,0.05,0.05
462,ins_1204218940,M1,j_2014,1,Terminated,372603,372615,m_684,1,1,96.0,135.0,0.05,0.05
463,ins_79432689,M1,j_2014,1,Terminated,372602,372613,m_597,1,1,99.0,140.0,0.05,0.05
464,ins_1158931051,M1,j_2014,1,Terminated,372603,372619,m_970,1,1,75.0,106.0,0.05,0.05
465,ins_851343277,M1,j_2014,1,Terminated,372602,372615,m_2109,1,1,92.0,122.0,0.04,0.05
466,ins_752224371,M1,j_2014,1,Terminated,372602,372615,m_2015,1,1,85.0,143.0,0.05,0.05
467,ins_1176719099,M1,j_2014,1,Terminated,372602,372614,m_1776,1,1,97.0,116.0,0.04,0.05
468,ins_752224782,M1,j_2014,1,Terminated,372603,372614,m_261,1,1,101.0,150.0,0.05,0.05
469,ins_646069537,M1,j_2014,1,Terminated,372603,372616,m_3506,1,1,87.0,98.0,0.05,0.05
470,ins_411298296,M1,j_2014,1,Terminated,372602,372614,m_2644,1,1,98.0,157.0,0.05,0.05
471,ins_646005997,M1,j_2014,1,Terminated,372612,372621,m_2649,1,1,85.0,106.0,0.05,0.06
472,ins_1176719707,M1,j_2014,1,Terminated,372603,372617,m_1954,1,1,82.0,113.0,0.05,0.05
473,ins_408670960,M1,j_2014,1,Terminated,372602,372626,m_1988,1,1,83.0,118.0,0.05,0.05
474,ins_1013997598,M1,j_2014,1,Terminated,372602,372613,m_873,1,1,105.0,148.0,0.05,0.05
475,ins_1339328924,M1,j_2014,1,Terminated,372602,372614,m_3363,1,1,93.0,126.0,0.05,0.05
476,ins_851342545,M1,j_2014,1,Terminated,372602,372612,m_2473,1,1,101.0,200.0,0.05,0.05
477,ins_1092321861,M1,j_2014,1,Terminated,372602,372615,m_792,1,1,95.0,142.0,0.05,0.05
478,ins_1013997342,M1,j_2014,1,Terminated,372602,372615,m_133,1,1,90.0,149.0,0.05,0.05
479,ins_929629984,M1,j_2014,1,Terminated,372602,372613,m_2973,1,1,98.0,142.0,0.05,0.05
480,ins_1336367695,M1,j_2014,1,Terminated,372603,372616,m_2934,1,1,90.0,112.0,0.04,0.05
481,ins_752224955,M1,j_2014,1,Terminated,372603,372618,m_1544,1,1,79.0,122.0,0.05,0.05
482,ins_646006268,M1,j_2014,1,Terminated,372602,372617,m_331,1,1,84.0,100.0,0.05,0.05
483,ins_4568177,M1,j_2014,1,Terminated,372602,372615,m_1664,1,1,90.0,136.0,0.05,0.05
484,ins_929638785,M1,j_2014,1,Terminated,372602,372615,m_2635,1,1,94.0,148.0,0.05,0.05
485,ins_1336360073,M1,j_2014,1,Terminated,372602,372615,m_781,1,1,90.0,130.0,0.05,0.05
486,ins_330247123,M1,j_2014,1,Terminated,372603,372617,m_613,1,1,83.0,116.0,0.05,0.05
487,ins_411602301,M1,j_2014,1,Terminated,372603,372618,m_2143,1,1,79.0,97.0,0.05,0.05
488,ins_914883736,M1,j_2014,1,Terminated,372602,372616,m_800,1,1,83.0,121.0,0.05,0.05
489,ins_329942118,M1,j_2014,1,Terminated,372602,372614,m_1712,1,1,95.0,150.0,0.05,0.05
490,ins_408670626,M1,j_2014,1,Terminated,372603,372627,m_940,1,1,82.0,125.0,0.05,0.06
491,ins_1258031637,M1,j_2014,1,Terminated,372603,372615,m_205,1,1,93.0,123.0,0.05,0.05
492,ins_932677507,M1,j_2014,1,Terminated,372603,372615,m_2389,1,1,92.0,123.0,0.05,0.05
493,ins_1013933891,M1,j_2014,1,Terminated,372602,372615,m_3172,1,1,95.0,141.0,0.05,0.05
494,ins_752224701,M1,j_2014,1,Terminated,372603,372620,m_1754,1,1,75.0,117.0,0.05,0.05
495,ins_564677567,M1,j_2014,1,Terminated,372602,372615,m_1992,1,1,94.0,126.0,0.05,0.05
496,ins_1336360342,M1,j_2014,1,Terminated,372603,372617,m_1790,1,1,85.0,100.0,0.05,0.05
497,ins_1349023917,M1,j_2014,1,Terminated,372602,372614,m_1929,1,1,99.0,131.0,0.05,0.05
498,ins_688679750,M1,j_2014,1,Terminated,372602,372616,m_1310,1,1,87.0,122.0,0.05,0.05
